,artist,style,genre,movement,tags,url,img,file_name,detections,nude,gender
1225,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/large-bather-with-crossed-legs-1904,https://uploads1.wikiart.org/images/pierre-auguste-renoir/large-bather-with-crossed-legs-1904.jpg!Large.jpg,95292-large-bather-with-crossed-legs-1904.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.8162244558334351, 'box': [244, 230, 90, 82]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.773789644241333, 'box': [173, 250, 67, 80]}, {'class': 'FACE_FEMALE', 'score': 0.7716874480247498, 'box': [139, 116, 88, 71]}, {'class': 'BELLY_EXPOSED', 'score': 0.7015308141708374, 'box': [219, 329, 115, 85]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.6583672761917114, 'box': [296, 196, 45, 43]}]",True,female
1226,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/bather-1905,https://uploads4.wikiart.org/images/pierre-auguste-renoir/bather-1905.jpg!Large.jpg,95298-bather-1905.jpg,,False,unknown
1227,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Flesh']",https://www.wikiart.org/en/pierre-auguste-renoir/a-seating-bather-1906,https://uploads5.wikiart.org/images/pierre-auguste-renoir/a-seating-bather-1906.jpg!Large.jpg,95335-a-seating-bather-1906.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7476857900619507, 'box': [248, 175, 66, 61]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6889971494674683, 'box': [198, 194, 55, 60]}, {'class': 'BELLY_EXPOSED', 'score': 0.6462570428848267, 'box': [224, 250, 99, 71]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.5355085730552673, 'box': [289, 149, 35, 39]}, {'class': 'FEET_EXPOSED', 'score': 0.500481128692627, 'box': [234, 530, 82, 70]}, {'class': 'FACE_FEMALE', 'score': 0.4504849910736084, 'box': [154, 85, 74, 63]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.3734285235404968, 'box': [283, 326, 114, 96]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.2662842273712158, 'box': [192, 185, 27, 39]}]",True,female
1228,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,,https://www.wikiart.org/en/pierre-auguste-renoir/reclining-model-1906,https://uploads4.wikiart.org/images/pierre-auguste-renoir/reclining-model-1906.jpg!Large.jpg,95343-reclining-model-1906.jpg,,False,unknown
1229,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,,https://www.wikiart.org/en/pierre-auguste-renoir/bather-drying-her-feet-1907,https://uploads2.wikiart.org/images/pierre-auguste-renoir/bather-drying-her-feet-1907.jpg!Large.jpg,95353-bather-drying-her-feet-1907.jpg,"[{'class': 'FEET_EXPOSED', 'score': 0.7359245419502258, 'box': [178, 483, 128, 77]}]",False,unknown
1230,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Lady']",https://www.wikiart.org/en/pierre-auguste-renoir/nude-reclining-on-cushions-1907,https://uploads6.wikiart.org/images/pierre-auguste-renoir/nude-reclining-on-cushions-1907.jpg!Large.jpg,95358-nude-reclining-on-cushions-1907.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.776888370513916, 'box': [476, 151, 62, 53]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.762692928314209, 'box': [529, 190, 63, 56]}, {'class': 'FACE_FEMALE', 'score': 0.6713449358940125, 'box': [566, 84, 68, 69]}, {'class': 'BELLY_EXPOSED', 'score': 0.6208957433700562, 'box': [405, 197, 90, 69]}, {'class': 'FEET_EXPOSED', 'score': 0.4622068405151367, 'box': [50, 240, 109, 73]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4585113525390625, 'box': [484, 129, 40, 32]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4169832766056061, 'box': [585, 189, 39, 41]}]",True,female
1231,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/bather-wiping-a-wound-1909,https://uploads1.wikiart.org/images/pierre-auguste-renoir/bather-wiping-a-wound-1909.jpg!Large.jpg,95385-bather-wiping-a-wound-1909.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.5752769708633423, 'box': [213, 97, 96, 78]}, {'class': 'MALE_BREAST_EXPOSED', 'score': 0.5112881660461426, 'box': [148, 208, 65, 67]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.46066752076148987, 'box': [203, 216, 63, 67]}]",True,unknown
1232,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/nude-woman-on-gree-cushions-1909,https://uploads7.wikiart.org/images/pierre-auguste-renoir/nude-woman-on-gree-cushions-1909.jpg!Large.jpg,95393-nude-woman-on-gree-cushions-1909.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7655692100524902, 'box': [215, 82, 64, 52]}, {'class': 'FEET_EXPOSED', 'score': 0.7638219594955444, 'box': [148, 522, 96, 78]}, {'class': 'BELLY_EXPOSED', 'score': 0.7061212062835693, 'box': [219, 243, 97, 79]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6039368510246277, 'box': [257, 182, 59, 51]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4695105254650116, 'box': [201, 185, 53, 53]}, {'class': 'FEET_EXPOSED', 'score': 0.46170690655708313, 'box': [313, 499, 88, 98]}]",True,female
1233,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Human']",https://www.wikiart.org/en/pierre-auguste-renoir/ode-to-flowers-after-anacreon-1909,https://uploads0.wikiart.org/images/pierre-auguste-renoir/ode-to-flowers-after-anacreon-1909.jpg!Large.jpg,95394-ode-to-flowers-after-anacreon-1909.jpg,"[{'class': 'BUTTOCKS_EXPOSED', 'score': 0.6367239952087402, 'box': [286, 250, 92, 97]}, {'class': 'FEET_EXPOSED', 'score': 0.6239628791809082, 'box': [178, 529, 111, 61]}, {'class': 'FEET_EXPOSED', 'score': 0.5798670053482056, 'box': [318, 511, 103, 69]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4247831702232361, 'box': [211, 178, 40, 36]}]",True,unknown
1234,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/reclining-nude-1,https://uploads0.wikiart.org/images/pierre-auguste-renoir/reclining-nude-1.jpg!Large.jpg,95395-reclining-nude-1.jpg,,False,unknown
1235,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,,https://www.wikiart.org/en/pierre-auguste-renoir/after-bathing-nude-study-1910,https://uploads4.wikiart.org/images/pierre-auguste-renoir/after-bathing-nude-study-1910.jpg!Large.jpg,95404-after-bathing-nude-study-1910.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.30038982629776, 'box': [123, 144, 280, 329]}]",False,female
1236,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/after-the-bath-1910,https://uploads3.wikiart.org/images/pierre-auguste-renoir/after-the-bath-1910.jpg!Large.jpg,95405-after-the-bath-1910.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.762065052986145, 'box': [201, 195, 68, 73]}, {'class': 'BELLY_EXPOSED', 'score': 0.7243615984916687, 'box': [128, 289, 102, 80]}, {'class': 'FACE_FEMALE', 'score': 0.7206202149391174, 'box': [201, 46, 78, 79]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6985596418380737, 'box': [124, 207, 82, 75]}, {'class': 'FEET_EXPOSED', 'score': 0.5692262649536133, 'box': [277, 513, 156, 87]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.525009036064148, 'box': [8, 334, 69, 137]}]",True,female
1237,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/bather-admiring-herself-in-the-water,https://uploads2.wikiart.org/images/pierre-auguste-renoir/bather-admiring-herself-in-the-water.jpg!Large.jpg,95408-bather-admiring-herself-in-the-water.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7389007806777954, 'box': [145, 116, 106, 87]}, {'class': 'FEET_EXPOSED', 'score': 0.612503170967102, 'box': [604, 434, 142, 158]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.4616459906101227, 'box': [492, 211, 125, 205]}]",True,female
1238,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/bather-drying-her-leg,https://uploads5.wikiart.org/images/pierre-auguste-renoir/bather-drying-her-leg.jpg!Large.jpg,95409-bather-drying-her-leg.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.7950746417045593, 'box': [261, 95, 100, 83]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.3812670409679413, 'box': [263, 225, 46, 41]}]",False,female
1239,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Nose'],https://www.wikiart.org/en/pierre-auguste-renoir/seated-female-nude-1910,https://uploads7.wikiart.org/images/pierre-auguste-renoir/seated-female-nude-1910.jpg!Large.jpg,95438-seated-female-nude-1910.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6234872341156006, 'box': [71, 110, 338, 370]}]",True,female
1240,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Chest'],https://www.wikiart.org/en/pierre-auguste-renoir/seated-young-woman-nude-1910,https://uploads3.wikiart.org/images/pierre-auguste-renoir/seated-young-woman-nude-1910.jpg!Large.jpg,95439-seated-young-woman-nude-1910.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.8611505031585693, 'box': [191, 92, 99, 89]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.679684042930603, 'box': [148, 256, 82, 90]}, {'class': 'BELLY_EXPOSED', 'score': 0.6693787574768066, 'box': [188, 359, 130, 104]}, {'class': 'MALE_BREAST_EXPOSED', 'score': 0.6027278900146484, 'box': [223, 260, 102, 88]}]",True,unknown
1241,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Human', 'Mythology']",https://www.wikiart.org/en/pierre-auguste-renoir/study-of-a-nude,https://uploads8.wikiart.org/images/pierre-auguste-renoir/study-of-a-nude.jpg!Large.jpg,95443-study-of-a-nude.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.8523037433624268, 'box': [260, 145, 144, 125]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.29551970958709717, 'box': [149, 453, 144, 105]}]",True,female
1242,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Human']",https://www.wikiart.org/en/pierre-auguste-renoir/woman-at-the-fountain,https://uploads5.wikiart.org/images/pierre-auguste-renoir/woman-at-the-fountain.jpg!Large.jpg,95450-woman-at-the-fountain.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.7949168682098389, 'box': [76, 287, 136, 95]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7727296948432922, 'box': [84, 188, 93, 80]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.758812665939331, 'box': [178, 205, 86, 79]}, {'class': 'FACE_FEMALE', 'score': 0.6301087141036987, 'box': [209, 91, 90, 75]}]",True,female
1243,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Relief', 'Mythology', 'Human', 'Fictionalcharacter']",https://www.wikiart.org/en/pierre-auguste-renoir/caryatides,https://uploads3.wikiart.org/images/pierre-auguste-renoir/caryatides.jpg!Large.jpg,95454-caryatides.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6183969974517822, 'box': [383, 206, 40, 35]}, {'class': 'FEET_EXPOSED', 'score': 0.6042429208755493, 'box': [123, 500, 70, 63]}, {'class': 'FEET_EXPOSED', 'score': 0.6007106900215149, 'box': [367, 502, 66, 56]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.5069387555122375, 'box': [282, 299, 54, 77]}, {'class': 'FEET_EXPOSED', 'score': 0.4926450848579407, 'box': [280, 502, 75, 61]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.4892120361328125, 'box': [127, 288, 70, 80]}, {'class': 'FACE_FEMALE', 'score': 0.46271249651908875, 'box': [380, 149, 39, 36]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.3817904591560364, 'box': [344, 206, 37, 36]}]",True,female
1244,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/after-the-bath-1912,https://uploads3.wikiart.org/images/pierre-auguste-renoir/after-the-bath-1912.jpg!Large.jpg,95464-after-the-bath-1912.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.6668161749839783, 'box': [175, 70, 72, 64]}, {'class': 'FEET_EXPOSED', 'score': 0.29066264629364014, 'box': [292, 477, 147, 98]}]",False,female
1245,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,,https://www.wikiart.org/en/pierre-auguste-renoir/seated-bather-1912,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-bather-1912.jpg!Large.jpg,95476-seated-bather-1912.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6545346975326538, 'box': [140, 242, 111, 119]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6110349893569946, 'box': [255, 266, 109, 101]}, {'class': 'FACE_MALE', 'score': 0.6066846251487732, 'box': [123, 98, 130, 95]}, {'class': 'BELLY_EXPOSED', 'score': 0.47559627890586853, 'box': [159, 387, 208, 130]}]",True,unknown
1246,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Lady', 'Mythology']",https://www.wikiart.org/en/pierre-auguste-renoir/seated-bather-1913,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-bather-1913.jpg!Large.jpg,95489-seated-bather-1913.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.8134596347808838, 'box': [219, 78, 82, 74]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.553555965423584, 'box': [229, 245, 72, 72]}]",True,female
1247,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Human']",https://www.wikiart.org/en/pierre-auguste-renoir/seated-nude-1913,https://uploads0.wikiart.org/images/pierre-auguste-renoir/seated-nude-1913.jpg!Large.jpg,95490-seated-nude-1913.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.26611772179603577, 'box': [169, 80, 344, 365]}]",False,female
1248,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/seated-nude-1913-1,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-nude-1913-1.jpg!Large.jpg,95491-seated-nude-1913-1.jpg,"[{'class': 'FEET_EXPOSED', 'score': 0.6973682641983032, 'box': [6, 532, 124, 68]}, {'class': 'FACE_FEMALE', 'score': 0.3285420835018158, 'box': [43, 30, 360, 448]}]",False,female
1249,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/seated-nude-in-profile-gabrielle-1913,https://uploads3.wikiart.org/images/pierre-auguste-renoir/seated-nude-in-profile-gabrielle-1913.jpg!Large.jpg,95492-seated-nude-in-profile-gabrielle-1913.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.5410032272338867, 'box': [128, 120, 106, 82]}]",False,female
1250,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Male', 'Mythology', 'Chest']",https://www.wikiart.org/en/pierre-auguste-renoir/seated-bather-1914,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-bather-1914.jpg!Large.jpg,95498-seated-bather-1914.jpg,"[{'class': 'FACE_FEMALE', 'score': 0.8547754287719727, 'box': [171, 61, 95, 80]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.8013800978660583, 'box': [201, 233, 83, 79]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7786364555358887, 'box': [97, 237, 90, 80]}, {'class': 'BELLY_EXPOSED', 'score': 0.7231103181838989, 'box': [122, 325, 124, 93]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4431278109550476, 'box': [251, 220, 36, 42]}]",True,female
1251,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Figuredrawing']",https://www.wikiart.org/en/pierre-auguste-renoir/nude-on-the-grass-1915,https://uploads6.wikiart.org/images/pierre-auguste-renoir/nude-on-the-grass-1915.jpg!Large.jpg,95517-nude-on-the-grass-1915.jpg,,False,unknown
1252,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Chest']",https://www.wikiart.org/en/pierre-auguste-renoir/seated-nude-with-a-bouquet-1915,https://uploads6.wikiart.org/images/pierre-auguste-renoir/seated-nude-with-a-bouquet-1915.jpg!Large.jpg,95521-seated-nude-with-a-bouquet-1915.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.6811131238937378, 'box': [139, 228, 96, 95]}, {'class': 'MALE_BREAST_EXPOSED', 'score': 0.555388331413269, 'box': [237, 235, 103, 85]}, {'class': 'FACE_MALE', 'score': 0.5386576056480408, 'box': [134, 80, 119, 89]}, {'class': 'BELLY_EXPOSED', 'score': 0.31365635991096497, 'box': [148, 353, 235, 131]}]",True,unknown
1253,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/women-bathing,https://uploads6.wikiart.org/images/pierre-auguste-renoir/women-bathing.jpg!Large.jpg,95530-women-bathing.jpg,"[{'class': 'MALE_BREAST_EXPOSED', 'score': 0.3787029981613159, 'box': [449, 123, 66, 52]}, {'class': 'BELLY_EXPOSED', 'score': 0.34904006123542786, 'box': [437, 188, 93, 76]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.2780570685863495, 'box': [399, 134, 55, 49]}]",True,unknown
1254,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Human']",https://www.wikiart.org/en/pierre-auguste-renoir/bathers-1917,https://uploads5.wikiart.org/images/pierre-auguste-renoir/bathers-1917.jpg!Large.jpg,95554-bathers-1917.jpg,"[{'class': 'BUTTOCKS_EXPOSED', 'score': 0.708279013633728, 'box': [446, 282, 113, 91]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.5021944046020508, 'box': [393, 199, 34, 41]}, {'class': 'BUTTOCKS_EXPOSED', 'score': 0.2688441276550293, 'box': [69, 463, 149, 97]}]",True,unknown
1255,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/nude-girl-reclining-1917,https://uploads8.wikiart.org/images/pierre-auguste-renoir/nude-girl-reclining-1917.jpg!Large.jpg,95562-nude-girl-reclining-1917.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7411755919456482, 'box': [133, 189, 63, 57]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.7021594047546387, 'box': [205, 170, 65, 56]}, {'class': 'FACE_FEMALE', 'score': 0.6202577948570251, 'box': [167, 75, 73, 63]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.5253873467445374, 'box': [113, 174, 35, 37]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.2983783483505249, 'box': [253, 155, 26, 37]}]",True,female
1256,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,"['Mythology', 'Human']",https://www.wikiart.org/en/pierre-auguste-renoir/sleeping-odalisque-odalisque-with-babouches-1917,https://uploads5.wikiart.org/images/pierre-auguste-renoir/sleeping-odalisque-odalisque-with-babouches-1917.jpg!Large.jpg,95566-sleeping-odalisque-odalisque-with-babouches-1917.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5752555131912231, 'box': [398, 165, 72, 67]}, {'class': 'FACE_FEMALE', 'score': 0.516878604888916, 'box': [401, 63, 82, 65]}, {'class': 'ARMPITS_EXPOSED', 'score': 0.4076412618160248, 'box': [434, 143, 48, 44]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.40157026052474976, 'box': [316, 137, 76, 59]}, {'class': 'BELLY_EXPOSED', 'score': 0.340109646320343, 'box': [283, 214, 113, 86]}]",True,female
1257,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/bathers,https://uploads0.wikiart.org/images/pierre-auguste-renoir/bathers.jpg!Large.jpg,95575-bathers.jpg,"[{'class': 'BELLY_EXPOSED', 'score': 0.7366575002670288, 'box': [153, 196, 92, 85]}, {'class': 'MALE_BREAST_EXPOSED', 'score': 0.5477263331413269, 'box': [125, 133, 66, 52]}, {'class': 'FACE_MALE', 'score': 0.4793708622455597, 'box': [168, 44, 61, 50]}]",False,male
1258,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,['Mythology'],https://www.wikiart.org/en/pierre-auguste-renoir/the-great-bathers-the-nymphs-1919,https://uploads8.wikiart.org/images/pierre-auguste-renoir/the-great-bathers-the-nymphs-1919.jpg!Large.jpg,95596-the-great-bathers-the-nymphs-1919.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.5470607280731201, 'box': [176, 328, 65, 56]}, {'class': 'FACE_MALE', 'score': 0.45417332649230957, 'box': [256, 122, 55, 49]}, {'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.39338207244873047, 'box': [192, 282, 55, 44]}, {'class': 'FEET_EXPOSED', 'score': 0.3500758707523346, 'box': [619, 378, 103, 67]}, {'class': 'BELLY_EXPOSED', 'score': 0.3086446523666382, 'box': [256, 325, 83, 80]}]",True,unknown
1259,Pierre-Auguste Renoir,Impressionism,nude painting (nu),Impressionism,,https://www.wikiart.org/en/pierre-auguste-renoir/woman-at-the-chest-1919,https://uploads7.wikiart.org/images/pierre-auguste-renoir/woman-at-the-chest-1919.jpg!Large.jpg,95599-woman-at-the-chest-1919.jpg,"[{'class': 'FEMALE_BREAST_EXPOSED', 'score': 0.4085136353969574, 'box': [114, 326, 187, 202]}]",True,female
